116.3540509266597,39.89391060542167,未指定,未指定
116.40171586184978,39.88495921673724,未指定,未指定
116.37967390975793,39.9227951876313,未指定,未指定
116.39710294938224,39.88535098401426,未指定,未指定
116.35255405947002,39.88381567207793,未指定,未指定
116.37856711497163,39.928516141335926,未指定,未指定
116.349250942593,39.90176423876043,未指定,未指定
116.38418480048064,39.87962394241291,未指定,未指定
116.35348305243109,39.9005155025833,未指定,未指定
116.39602616313616,39.8918747367176,未指定,未指定
116.37725920300687,39.92024523675682,未指定,未指定
116.39027971184304,39.90143551916175,未指定,未指定
116.34615924422737,39.90142442178105,未指定,未指定
116.36021325586407,39.89348142717992,未指定,未指定
116.35090336272181,39.89309714796202,未指定,未指定
116.39320748215869,39.90530636614081,未指定,未指定
116.3909314127025,39.89935881604863,未指定,未指定
116.37771383025576,39.88063199781866,未指定,未指定
116.39657291088609,39.88973242500815,未指定,未指定
116.38495995741886,39.89513553974212,未指定,未指定
116.34437661018057,39.90195241589985,未指定,未指定
116.39257650774806,39.889609530345425,未指定,未指定
116.34292841033297,39.901720782097534,未指定,未指定
116.38932830702107,39.89165562645327,未指定,未指定
116.38003149002225,39.896021531026754,未指定,未指定
116.35932797304977,39.91158726073909,未指定,未指定
116.37358252009643,39.930478579178484,未指定,未指定
116.3672339854149,39.92831631308909,未指定,未指定
116.3926196174615,39.910643108855446,未指定,未指定
116.37521857706673,39.951808058859385,未指定,未指定
116.39152046788745,39.8951296522099,未指定,未指定
116.3791110614419,39.92452171235089,未指定,未指定
116.39378042999928,39.93695335568897,未指定,未指定
116.37841359661442,39.89462850001962,未指定,未指定
116.39042953888993,39.97438650656192,未指定,未指定
116.39797719994279,39.97783926591987,未指定,未指定
116.33976619166866,39.893539217747005,未指定,未指定
116.3519294274827,39.91642832369848,未指定,未指定
116.40209191496649,39.88764875824715,未指定,未指定
116.34960372549538,39.927208363300885,未指定,未指定
116.37294986187432,39.89068241096968,未指定,未指定
116.37829283809381,39.93723216919282,未指定,未指定
116.33805616153374,39.88777988723205,未指定,未指定
116.39357731036267,39.94500254741336,未指定,未指定
116.37444656541686,39.92014549052403,未指定,未指定
116.37921975844445,39.9453467751828,未指定,未指定
116.4033803183682,39.97919720644502,未指定,未指定
116.3774593135731,39.95031268927252,未指定,未指定
116.39103078927559,39.9495506767425,未指定,未指定
116.38028620497876,39.902918028544256,未指定,未指定
116.36959594724182,39.943312979867066,未指定,未指定
116.37779972451898,39.88671639753024,未指定,未指定
116.35435799555655,39.93207698043522,未指定,未指定
116.3823092454593,39.889066989336754,未指定,未指定
116.34098287733158,39.89284539787573,未指定,未指定
116.38874340061345,39.90143979990659,未指定,未指定
116.3354846473568,39.89074410935085,未指定,未指定
116.3494778555399,39.89632440772804,未指定,未指定
116.38239546230696,39.922987174467785,未指定,未指定
116.37077861546676,39.94136628364776,未指定,未指定
116.34585789569974,39.88732491073037,未指定,未指定
116.35039284503969,39.894636994908694,未指定,未指定
116.36021908467447,39.88807638311027,未指定,未指定
116.39001181657055,39.90884653979181,未指定,未指定
116.35970467460494,39.909574902430265,未指定,未指定
116.4093131582331,39.8892141043593,未指定,未指定
116.3425989787806,39.88354431506133,未指定,未指定
116.40938363653203,39.89302928242931,未指定,未指定
116.39696146636062,39.89316628445507,未指定,未指定
116.3479102152686,39.88613035593553,未指定,未指定
116.37808142754577,39.904863567798145,未指定,未指定
116.3580944623244,39.88377561860472,未指定,未指定
116.38971182044345,39.96829831020233,未指定,未指定
116.3609091115687,39.93362589078065,未指定,未指定
116.38042121162515,39.917306801131566,未指定,未指定
116.34458234562229,39.890604383027004,未指定,未指定
116.36451982904994,39.93331346221971,未指定,未指定
116.36577958786974,39.93896113747872,未指定,未指定
116.38545377660124,39.959322972031785,未指定,未指定
116.37442071677846,39.9098346196687,未指定,未指定
116.3590747706198,39.94721978829085,未指定,未指定
116.36015204961726,39.90151859131346,未指定,未指定
116.39129148918947,39.90543435115546,未指定,未指定
116.39356888283909,39.88751508277423,未指定,未指定
116.39899886206955,39.97217958980976,未指定,未指定
116.39582507864256,39.97843920299915,未指定,未指定
116.39498043952959,39.969789380642545,未指定,未指定
116.3649493950265,39.92590933083355,未指定,未指定
116.38013895847294,39.87888173185484,未指定,未指定
116.35929160529486,39.88392524109005,未指定,未指定
116.37594049092229,39.89133493305823,未指定,未指定
116.3553580732703,39.91601426963228,未指定,未指定
116.3815694487737,39.88381854975342,未指定,未指定
116.36705019389211,39.90652672072709,未指定,未指定
116.35408838019825,39.9079715008932,未指定,未指定
116.38088641269056,39.892826735491475,未指定,未指定
116.3818405226996,39.88169373625875,未指定,未指定
116.39636294592428,39.964703446464775,未指定,未指定
116.36354515551271,39.889614542810776,未指定,未指定
116.39665301110523,39.95842085015084,未指定,未指定
116.3508140432629,39.91193402427893,未指定,未指定
116.37293451792064,39.8936866305264,未指定,未指定
116.350353106429,39.888669144072345,未指定,未指定
116.39364923021837,39.93376984481147,未指定,未指定
116.34301484015633,39.89086044892957,未指定,未指定
116.36414531139734,39.90636224985411,未指定,未指定
116.3666519383526,39.89755972095639,未指定,未指定
116.38697275681594,39.950308108071226,未指定,未指定
116.36993684848645,39.885849102755884,未指定,未指定
116.36266912978431,39.929549580885805,未指定,未指定
116.36086939196709,39.940409396358,未指定,未指定
116.37292071680925,39.88438267087772,未指定,未指定
116.34561964341881,39.89194428458888,未指定,未指定
116.36461308471527,39.88101080610608,未指定,未指定
116.37832745689335,39.87871363390955,未指定,未指定
116.39258641132774,39.91864952703369,未指定,未指定
116.40658973790696,39.938527627851784,未指定,未指定
116.37555157387563,39.8958180498668,未指定,未指定
116.34731740769261,39.89095659083491,未指定,未指定
116.37116279436528,39.93690994418516,未指定,未指定
116.36515490211329,39.93478300858861,未指定,未指定
116.38801912026696,39.902411637885905,未指定,未指定
116.38447773613895,39.92131021454958,未指定,未指定
116.3878718478215,39.97208434946621,未指定,未指定
116.36770146262346,39.90258751981186,未指定,未指定
116.36059575539663,39.88588489983806,未指定,未指定
116.40062538801645,39.904508664033315,未指定,未指定
116.34879379644657,39.922866604753594,未指定,未指定
116.3436869738273,39.89415466760491,未指定,未指定
116.40277454041295,39.95073192862609,未指定,未指定
116.38932420863806,39.893271298601384,未指定,未指定
116.38666376546576,39.96781592074583,未指定,未指定
116.39944818522544,39.96847672712474,未指定,未指定
116.34168001501078,39.89087492744775,未指定,未指定
116.38964177562222,39.9111543502446,未指定,未指定
116.38164211139365,39.908783373542384,未指定,未指定
116.36404272898125,39.94119802902561,未指定,未指定
116.37452839435298,39.890991512327155,未指定,未指定
116.37801341418479,39.88581550976006,未指定,未指定
116.37325933308414,39.936208779480744,未指定,未指定
116.36685179384679,39.909355545314455,未指定,未指定
116.36424615801239,39.88704352542531,未指定,未指定
116.38903231145375,39.95905280285181,未指定,未指定
116.36474622390575,39.8935848146087,未指定,未指定
116.3913448010606,39.92088995111487,未指定,未指定
116.35405449404307,39.93319849130531,未指定,未指定
116.37363223224528,39.896059271443434,未指定,未指定
116.3628670656328,39.92287292474324,未指定,未指定
116.4045915146206,39.8810212259507,未指定,未指定
116.35784224554847,39.90831001533107,未指定,未指定
116.34246164765722,39.89929479247932,未指定,未指定
116.40424477888772,39.89530894302595,未指定,未指定
116.3736539044913,39.92788906861869,未指定,未指定
116.3380235791685,39.89249614684061,未指定,未指定
116.36081233497254,39.948745631758605,未指定,未指定
116.40140450819933,39.962153581411684,未指定,未指定
116.3762261551774,39.93810839042678,未指定,未指定
116.35289870674005,39.89815885890372,未指定,未指定
116.40600404131489,39.94273623156664,未指定,未指定
116.34019617254341,39.89115272467714,未指定,未指定
116.36554019351155,39.88404839095055,未指定,未指定
116.34798291539646,39.94118835373086,未指定,未指定
116.37888534536253,39.95122561898288,未指定,未指定
116.37407956537493,39.8820810984977,未指定,未指定
116.39055405034621,39.90692287055277,未指定,未指定
116.37894132621466,39.91113055259688,未指定,未指定
116.39087338999245,39.88384204492294,未指定,未指定
116.3892362534142,39.96650706112561,未指定,未指定
116.35851912476947,39.928086990375874,未指定,未指定
116.38307220161775,39.95214484529666,未指定,未指定
116.35999181121552,39.941688199164595,未指定,未指定
116.36375853413199,39.9178576327872,未指定,未指定
116.35438232196684,39.9247547256222,未指定,未指定
116.35746924288,39.90008861742573,未指定,未指定
116.36774667309433,39.935966285993075,未指定,未指定
116.39350678576733,39.941289354980704,未指定,未指定
116.37904708006239,39.89150009560001,未指定,未指定
116.3804474955878,39.924775441031166,未指定,未指定
116.39103747333121,39.92269790181183,未指定,未指定
116.34125734123901,39.88360937974706,未指定,未指定
116.4019465975992,39.90746782168167,未指定,未指定
116.36281029879463,39.920047516823765,未指定,未指定
116.36394373628585,39.884269516501014,未指定,未指定
